362,1612
363,1663
364,1636
365,1636
366,1650
367,1633
368,1626
369,1638
370,1678
371,1664
372,1552
373,1739
374,1755
375,1590
376,1656
377,1677
378,1739
379,1740
380,1687
381,1741
382,1767
383,1711
384,1736
385,1758
386,1695
387,1806
388,1831
389,1741
390,1645
391,1759
392,1722
393,1706
394,1681
395,1722
396,1725
397,1693
398,1689
399,1750
400,1708
401,1692
402,1729
403,1755
404,1611
405,1698
406,1741
407,1696
408,1655
409,1632
410,1678
411,1735
412,1664
413,1742
414,1681
415,1715
416,1786
417,1735
418,1682
419,1728
420,1774
421,1771
422,1697
423,1801
424,1734
425,1731
426,1728
427,1760
428,1702
429,1689
430,1623
431,1636
432,1706
433,1629
434,1709
435,1604
436,1657
437,1632
438,1580
439,1665
440,1665
441,1704
442,1572
443,1657
444,1633
445,1537
446,1620
447,1658
448,1706
449,1682
450,1636
451,1686
452,1627
453,1704
454,1725
455,1727
456,1681
457,1696
458,1743
459,1730
460,1709
461,1711
462,1688
463,1775
464,1728
465,1679
466,1712
467,1715
468,1729
469,1707
470,1746
471,1783
472,1679
473,1735
474,1730
475,1757
476,1791
477,1786
478,1748
479,1729
480,1800
481,1749
482,1810
483,1758
484,1783
485,1710
486,1742
487,1729
488,1700
489,1681
490,1714
491,1736
492,1684
493,1656
494,1697
495,1678
496,1631
497,1657
498,1661
499,1634
500,1621
501,1683
502,1632
503,1590
504,1703
505,1592
506,1687
507,1706
508,1637
509,1644
510,1684
511,1712
512,1629
513,1685
514,1694
515,1669
516,1694
517,1724
518,1703
519,1698
520,1640
521,1763
522,1666
523,1759
524,1731
525,1662
526,1686
527,1797
528,1770
529,1761
530,1736
531,1760
532,1702
533,1806
534,1729
535,1648
536,1678
537,1692
538,1682
539,1699
540,1654
541,1604
542,1636
543,1724
544,1580
545,1651
546,1701
547,1648
548,1689
549,1632
550,1681
551,1708
552,1683
553,1653
554,1749
555,1784
556,1691
557,1678
558,1656
559,1757
560,1769
561,1658
562,1738
563,1713
564,1823
565,1680
566,1747
567,1706
568,1739
569,1666
570,1746
571,1736
572,1632
573,1769
574,1710
575,1652
576,1647
577,1629
578,1759
579,1659
580,1623
581,1612
582,1683
583,1648
584,1668
585,1649
586,1684
587,1660
588,1690
589,1604
590,1662
591,1639
592,1642
593,1693
594,1696
595,1691
596,1646
597,1747
598,1705
599,1713
600,1701
601,1711
602,1718
603,1759
604,1719
605,1693
606,1712
607,1716
608,1777
609,1708
610,1678
611,1757
612,1728
613,1734
614,1717
615,1712
616,1738
617,1677
618,1729
619,1786
620,1674
621,1744
622,1796
623,1707
624,1697
625,1704
626,1773
627,1759
628,1688
629,1756
630,1740
631,1718
632,1705
633,1743
634,1749
635,1744
636,1690
637,1741
638,1740
639,1662
640,1725
641,1597
642,1687
643,1677
644,1709
645,1679
646,1652
647,1739
648,1694
649,1650
650,1683
651,1717
652,1715
653,1699
654,1728
655,1722
656,1751
657,1700
658,1674
659,1757
660,1660
661,1710
662,1657
663,1640
664,1711
665,1650
666,1642
667,1715
668,1691
669,1654
670,1724
671,1681
672,1673
673,1707
674,1658
675,1714
676,1746
677,1696
678,1691
679,1788
680,1708
681,1684
682,1713
683,1664
684,1725
685,1755
686,1746
687,1766
688,1711
689,1723
690,1669
691,1762
692,1665
693,1722
694,1771
695,1670
696,1733
697,1661
698,1723
699,1659
700,1685
701,1712
702,1725
703,1601
704,1731
705,1673
706,1694
707,1709
708,1674
709,1647
710,1739
711,1735
712,1657
713,1665
714,1701
715,1729
716,1720
717,1673
718,1633
719,1716
720,1795
721,1776
722,1671
723,1748
724,1704
725,1762
726,1710
727,1683
728,1755
